指标名称,美元指数,美国:标普500 3个月波动率指数,期货结算价(连续):布伦特原油,M2:同比,欧元区:M2:同比,日本:货币供应量:平均余额:M2:同比,实际市场价格:全球:现货原油,库存量:商业原油:全美:同比
2016-05-23,95.2440,18.15,48.35,,,,,
2016-05-20,95.2969,18.05,48.72,,,,,13.25
2016-05-19,95.3061,18.77,48.81,,,,,
2016-05-18,95.1960,18.54,48.93,,,,,
2016-05-17,94.5705,18.43,49.28,,,,,
2016-05-16,94.5681,17.70,48.97,,,,,
2016-05-13,94.6182,18.25,47.83,,,,,13.49
2016-05-12,94.1655,17.75,48.08,,,,,
2016-05-11,93.8420,18.02,47.60,,,,,
2016-05-10,94.2693,17.18,45.52,,,,,
2016-05-09,94.1528,18.05,43.63,,,,,
2016-05-06,93.8510,18.27,45.37,,,,,12.53
2016-05-05,93.7589,18.92,45.01,,,,,
2016-05-04,93.2766,18.91,44.62,,,,,
2016-05-03,93.0740,18.57,44.97,,,,,
2016-05-02,92.6008,17.78,45.83,,,,,
2016-04-30,,,,12.80,5.40,3.30,40.75,
2016-04-29,93.0482,18.45,48.13,,,,,12.78
2016-04-28,93.7716,17.78,48.14,,,,,
2016-04-27,94.4046,16.77,47.18,,,,,
2016-04-26,94.5137,16.92,45.74,,,,,
2016-04-25,94.7570,17.22,44.48,,,,,
2016-04-22,95.0753,16.64,45.11,,,,,11.16
2016-04-21,94.6499,17.14,44.53,,,,,
2016-04-20,94.5370,16.60,45.80,,,,,
2016-04-19,94.1132,16.47,44.03,,,,,
2016-04-18,94.4656,16.51,42.91,,,,,
2016-04-15,94.7018,17.16,43.10,,,,,11.19
2016-04-14,94.9440,17.24,43.84,,,,,
2016-04-13,94.8021,17.26,44.18,,,,,
2016-04-12,94.0440,17.97,44.69,,,,,
2016-04-11,94.0088,18.89,42.83,,,,,
2016-04-08,94.2109,18.32,41.94,,,,,12.04
2016-04-07,94.5356,18.86,39.43,,,,,
2016-04-06,94.3598,17.28,39.84,,,,,
2016-04-05,94.6133,18.38,37.87,,,,,
2016-04-04,94.5767,17.23,37.69,,,,,
2016-04-01,94.5626,16.50,38.67,,,,,10.88
2016-03-31,94.6281,17.08,39.60,13.40,5.40,3.00,37.34,
2016-03-30,94.8412,16.92,39.26,,,,,
2016-03-29,95.1770,17.24,39.14,,,,,
2016-03-28,95.9617,18.30,40.27,,,,,
2016-03-25,96.2626,,,,,,,15.03
2016-03-24,96.1199,18.27,40.44,,,,,
2016-03-23,96.0527,18.30,40.47,,,,,
2016-03-22,95.6661,17.75,41.79,,,,,
2016-03-21,95.4094,17.59,41.54,,,,,
2016-03-18,95.0613,17.93,41.20,,,,,15.77
2016-03-17,94.8074,18.14,41.54,,,,,
2016-03-16,95.7504,18.48,40.33,,,,,
2016-03-15,96.6511,19.33,38.74,,,,,
2016-03-14,96.5810,19.42,39.53,,,,,
2016-03-11,96.2259,19.47,40.39,,,,,15.79
2016-03-10,96.1966,20.71,40.05,,,,,
2016-03-09,97.1776,20.75,41.07,,,,,
2016-03-08,97.1908,21.04,39.65,,,,,
2016-03-07,97.1160,19.90,40.84,,,,,
2016-03-04,97.2084,19.63,38.72,,,,,18.15
2016-03-03,97.5990,19.49,37.07,,,,,
2016-03-02,98.1782,19.92,36.93,,,,,
2016-03-01,98.3451,20.28,36.81,,,,,
2016-02-29,98.2616,22.39,35.97,13.30,5.50,3.10,31.05,
2016-02-26,98.1378,21.86,35.10,,,,,18.64
2016-02-25,97.4384,21.24,35.29,,,,,
2016-02-24,97.5089,22.34,34.41,,,,,
2016-02-23,97.4617,22.44,33.27,,,,,
2016-02-22,97.3696,21.62,34.69,,,,,
2016-02-19,96.6038,22.80,33.01,,,,,19.10
2016-02-18,96.8293,23.20,34.28,,,,,
2016-02-17,96.8524,23.55,34.50,,,,,
2016-02-16,96.8637,25.01,32.18,,,,,
2016-02-15,96.7358,,33.39,,,,,
2016-02-12,95.9536,26.23,33.36,,,,,20.77
2016-02-11,95.5945,27.72,30.06,,,,,
2016-02-10,95.7935,26.72,30.84,,,,,
2016-02-09,96.0238,26.80,30.32,,,,,
2016-02-08,96.7299,25.98,32.88,,,,,
2016-02-05,96.9734,24.48,34.06,,,,,22.64
2016-02-04,96.5033,23.66,34.46,,,,,
2016-02-03,97.2096,23.20,35.04,,,,,
2016-02-02,98.8701,23.41,32.72,,,,,
2016-02-01,99.0258,22.01,34.24,,,,,
2016-01-31,,,,14.00,5.50,3.10,29.92,
2016-01-29,99.5558,22.66,34.74,,,,,24.21
2016-01-28,98.5974,24.02,33.89,,,,,
2016-01-27,98.9821,24.47,33.10,,,,,
2016-01-26,99.0243,23.29,31.80,,,,,
2016-01-25,99.2929,25.25,30.50,,,,,
2016-01-22,99.5279,24.28,32.18,,,,,24.23
2016-01-21,99.0836,26.71,29.25,,,,,
2016-01-20,99.0828,27.81,27.88,,,,,
2016-01-19,99.1251,26.44,28.76,,,,,
2016-01-18,99.0998,,28.55,,,,,
2016-01-15,98.9195,26.88,28.94,,,,,24.96
2016-01-14,99.0721,23.53,31.03,,,,,
2016-01-13,98.9575,24.89,30.31,,,,,
2016-01-12,98.9391,22.53,30.86,,,,,
2016-01-11,98.8438,24.73,31.55,,,,,
2016-01-08,98.3897,26.23,33.55,,,,,27.38
2016-01-07,98.2844,24.62,33.75,,,,,
2016-01-06,99.2229,21.27,34.23,,,,,
2016-01-05,99.3634,20.52,36.42,,,,,
2016-01-04,98.8466,22.01,37.22,,,,,
2016-01-01,,,,,,,,29.29
2015-12-31,98.7044,19.80,37.28,13.30,5.20,3.10,36.56,
2015-12-30,98.2344,19.59,36.46,,,,,
2015-12-29,98.2621,19.10,37.79,,,,,
2015-12-28,97.9719,19.68,36.62,,,,,
2015-12-25,97.8487,,,,,,,28.93
2015-12-24,97.9390,19.69,37.89,,,,,
2015-12-23,98.3578,19.33,37.36,,,,,
2015-12-22,98.1859,19.84,36.11,,,,,
2015-12-21,98.4536,21.11,36.35,,,,,
2015-12-18,98.7112,21.26,36.88,,,,,27.55
2015-12-17,99.0758,20.37,37.06,,,,,
2015-12-16,98.3706,19.57,37.19,,,,,
2015-12-15,98.1777,21.86,38.45,,,,,
2015-12-14,97.6446,23.30,37.92,,,,,
2015-12-11,97.5761,24.38,37.93,,,,,31.91
2015-12-10,97.9263,20.76,39.73,,,,,
2015-12-09,97.3430,21.05,40.11,,,,,
2015-12-08,98.4238,20.06,40.26,,,,,
2015-12-07,98.7079,18.65,40.73,,,,,
2015-12-04,98.3092,18.17,43.00,,,,,30.21
2015-12-03,97.8693,20.11,43.84,,,,,
2015-12-02,99.9883,18.33,42.49,,,,,
2015-12-01,99.7855,17.58,44.44,,,,,
2015-11-30,100.2351,18.49,44.61,13.70,5.00,3.30,43.13,
2015-11-27,100.0768,17.35,44.86,,,,,31.76
2015-11-26,99.8394,,45.46,,,,,
2015-11-25,99.7437,18.19,46.17,,,,,
2015-11-24,99.6308,18.71,46.12,,,,,
2015-11-23,99.7298,18.63,44.83,,,,,
2015-11-20,99.6025,18.94,44.66,,,,,30.03
2015-11-19,98.9779,19.64,44.18,,,,,
2015-11-18,99.5715,19.22,44.14,,,,,
2015-11-17,99.6525,20.43,43.57,,,,,
2015-11-16,99.3841,19.98,44.56,,,,,
2015-11-13,99.1003,21.58,43.61,,,,,30.48
2015-11-12,98.5095,20.17,44.06,,,,,
2015-11-11,98.9696,18.45,45.81,,,,,
2015-11-10,99.1696,18.02,47.44,,,,,
2015-11-09,99.0496,18.85,47.19,,,,,
2015-11-06,99.1658,17.45,47.42,,,,,31.39
2015-11-05,97.9926,17.81,47.98,,,,,
2015-11-04,97.8856,18.31,48.58,,,,,
2015-11-03,97.1675,17.47,50.54,,,,,
2015-11-02,96.9097,17.42,48.79,,,,,
2015-10-31,,,,13.50,5.50,3.60,46.96,
2015-10-30,96.8961,18.40,49.56,,,,,29.20
2015-10-29,97.2199,17.81,48.80,,,,,
2015-10-28,97.6195,17.49,49.05,,,,,
2015-10-27,96.8792,18.14,46.81,,,,,
2015-10-26,96.8048,17.99,47.54,,,,,
2015-10-23,97.0584,17.48,47.99,,,,,28.56
2015-10-22,96.3660,17.16,48.08,,,,,
2015-10-21,95.0499,19.46,47.85,,,,,
2015-10-20,94.8602,18.60,48.71,,,,,
2015-10-19,94.9176,17.86,48.61,,,,,
2015-10-16,94.7346,18.67,50.46,,,,,28.35
2015-10-15,94.4480,19.43,48.71,,,,,
2015-10-14,93.9143,20.81,49.15,,,,,
2015-10-13,94.7781,20.50,49.24,,,,,
2015-10-12,94.8782,19.26,49.86,,,,,
2015-10-09,94.9041,19.85,52.65,,,,,28.67
2015-10-08,95.2894,20.09,53.05,,,,,
2015-10-07,95.5902,20.71,51.33,,,,,
2015-10-06,95.4556,21.59,51.92,,,,,
2015-10-05,96.0788,21.33,49.25,,,,,
2015-10-02,95.9187,22.60,48.13,,,,,29.86
2015-10-01,96.1548,23.83,47.69,,,,,
2015-09-30,96.2692,24.75,48.37,13.10,4.90,3.80,46.29,
2015-09-29,95.9103,26.00,48.23,,,,,
2015-09-28,95.9687,26.38,47.34,,,,,
2015-09-25,96.2585,24.40,48.60,,,,,30.89
2015-09-24,96.2721,23.46,48.17,,,,,
2015-09-23,96.1849,22.88,47.75,,,,,
2015-09-22,96.3323,23.28,49.08,,,,,
2015-09-21,95.9249,21.59,48.92,,,,,
2015-09-18,95.1593,23.20,47.47,,,,,29.13
2015-09-17,94.5509,21.14,49.08,,,,,
2015-09-16,95.3398,22.33,49.75,,,,,
2015-09-15,95.6286,23.12,46.63,,,,,
2015-09-14,95.2580,23.70,46.37,,,,,
2015-09-11,95.1718,24.68,48.14,,,,,28.04
2015-09-10,95.5470,25.65,48.89,,,,,
2015-09-09,95.8939,26.31,47.58,,,,,
2015-09-08,95.8817,25.69,49.52,,,,,
2015-09-07,96.1471,,47.63,,,,,
2015-09-04,96.2546,28.07,49.61,,,,,30.12
2015-09-03,96.4019,26.20,50.68,,,,,
2015-09-02,95.9110,26.19,50.50,,,,,
2015-09-01,95.3200,29.53,49.56,,,,,
2015-08-31,95.9885,26.53,54.15,13.30,5.00,4.10,45.72,
2015-08-28,95.7727,25.34,50.05,,,,,29.12
2015-08-27,95.7701,24.86,47.56,,,,,
2015-08-26,95.3400,25.65,43.14,,,,,
2015-08-25,94.0134,29.58,43.21,,,,,
2015-08-24,93.5158,31.14,42.69,,,,,
2015-08-21,94.8598,23.47,45.46,,,,,27.34
2015-08-20,95.7787,18.83,46.62,,,,,
2015-08-19,96.4418,16.50,47.16,,,,,
2015-08-18,97.0017,15.61,48.81,,,,,
2015-08-17,96.8190,15.21,48.74,,,,,
2015-08-14,96.6024,15.51,49.03,,,,,28.19
2015-08-13,96.3754,15.75,49.22,,,,,
2015-08-12,96.3251,15.87,49.66,,,,,
2015-08-11,97.1980,15.94,49.18,,,,,
2015-08-10,97.1855,14.99,50.41,,,,,
2015-08-07,97.6178,15.42,48.61,,,,,25.70
2015-08-06,97.8139,15.55,49.52,,,,,
2015-08-05,97.9178,14.88,49.59,,,,,
2015-08-04,97.9392,15.13,49.99,,,,,
2015-08-03,97.4863,14.84,49.52,,,,,
2015-07-31,97.2276,14.90,52.21,13.30,5.30,3.90,54.43,26.65
2015-07-30,97.4850,14.71,53.31,,,,,
2015-07-29,97.1898,14.92,53.38,,,,,
2015-07-28,96.6519,15.43,53.30,,,,,
2015-07-27,96.5452,16.78,53.47,,,,,
2015-07-24,97.2414,15.65,54.62,,,,,27.41
2015-07-23,97.2223,14.92,55.27,,,,,
2015-07-22,97.4347,14.81,56.13,,,,,
2015-07-21,97.3371,14.75,57.04,,,,,
2015-07-20,98.0731,14.85,56.65,,,,,
2015-07-17,97.9635,14.61,57.10,,,,,27.26
2015-07-16,97.6552,14.73,57.51,,,,,
2015-07-15,97.1565,15.60,57.05,,,,,
2015-07-14,96.6523,15.46,58.51,,,,,
2015-07-13,96.7929,15.94,57.85,,,,,
2015-07-10,95.8468,17.73,58.73,,,,,25.07
2015-07-09,96.4315,19.78,58.61,,,,,
2015-07-08,96.2079,19.25,57.05,,,,,
2015-07-07,96.7403,17.02,56.85,,,,,
2015-07-06,96.2564,18.04,56.54,,,,,
2015-07-03,95.9509,,60.32,,,,,23.63
2015-07-02,96.1261,17.68,62.07,,,,,
2015-07-01,96.2528,16.79,62.01,,,,,
2015-06-30,95.5016,18.47,63.59,11.80,5.00,3.80,61.30,
2015-06-29,94.9534,18.72,62.01,,,,,
2015-06-26,95.4284,15.46,63.26,,,,,22.65
2015-06-25,95.2119,15.52,63.20,,,,,
2015-06-24,95.2772,15.18,63.49,,,,,
2015-06-23,95.4184,14.54,64.45,,,,,
2015-06-22,94.3404,14.99,63.34,,,,,
2015-06-19,94.1000,15.91,63.02,,,,,20.89
2015-06-18,94.0267,15.44,64.26,,,,,
2015-06-17,94.2461,16.22,63.87,,,,,
2015-06-16,94.9454,16.20,63.70,,,,,
2015-06-15,94.7943,16.62,62.61,,,,,
2015-06-12,94.9700,15.61,63.87,,,,,22.88
2015-06-11,95.1400,15.10,65.11,,,,,
2015-06-10,94.6600,15.33,65.70,,,,,
2015-06-09,95.1800,16.25,64.88,,,,,
2015-06-08,95.2400,16.60,62.69,,,,,
2015-06-05,96.3700,15.96,63.31,,,,,23.43
2015-06-04,95.5900,16.28,62.03,,,,,
2015-06-03,95.3500,15.36,63.80,,,,,
2015-06-02,95.9300,15.71,65.49,,,,,
2015-06-01,97.4600,15.41,64.88,,,,,
2015-05-31,,,,10.80,4.80,4.10,62.50,
2015-05-29,96.8600,15.38,65.56,,,,,24.17
2015-05-28,96.9465,15.01,62.58,,,,,
2015-05-27,97.2726,14.99,62.06,,,,,
2015-05-26,97.2944,15.48,63.72,,,,,
2015-05-25,96.3832,,65.52,,,,,
2015-05-22,96.2011,14.48,65.37,,,,,23.53
2015-05-21,95.4099,14.61,66.54,,,,,
2015-05-20,95.6257,15.15,65.03,,,,,
2015-05-19,95.3066,15.28,64.02,,,,,
2015-05-18,94.1663,15.23,66.27,,,,,
2015-05-15,93.2684,15.57,66.81,,,,,24.88
2015-05-14,93.3873,15.91,66.59,,,,,
2015-05-13,93.6716,16.29,66.81,,,,,
2015-05-12,94.5413,16.40,66.86,,,,,
2015-05-11,95.0363,16.10,64.91,,,,,
2015-05-08,94.8102,15.56,65.39,,,,,23.15
2015-05-07,94.6012,16.74,65.54,,,,,
2015-05-06,94.1470,16.72,67.77,,,,,
2015-05-05,95.1201,16.32,67.52,,,,,
2015-05-04,95.4227,15.43,66.45,,,,,
2015-05-01,95.2404,15.38,66.46,,,,,24.06
2015-04-30,94.8313,16.48,66.78,10.10,4.80,3.60,57.42,
2015-04-29,95.1982,15.97,65.84,,,,,
2015-04-28,96.0838,15.31,64.64,,,,,
2015-04-27,96.7557,15.93,64.83,,,,,
2015-04-24,96.9079,15.26,65.28,,,,,24.65
2015-04-23,97.3056,15.17,64.85,,,,,
2015-04-22,98.0628,15.46,62.73,,,,,
2015-04-21,97.9716,15.52,62.08,,,,,
2015-04-20,97.9102,15.58,63.45,,,,,
2015-04-17,97.4538,16.14,63.45,,,,,24.71
2015-04-16,97.6466,15.33,63.98,,,,,
2015-04-15,98.3698,15.69,60.32,,,,,
2015-04-14,98.7565,15.85,58.43,,,,,
2015-04-13,99.5130,16.32,57.93,,,,,
2015-04-10,99.3860,15.46,57.87,,,,,24.45
2015-04-09,98.9915,16.02,56.57,,,,,
2015-04-08,98.0676,16.40,55.55,,,,,
2015-04-07,97.9562,16.80,59.10,,,,,
2015-04-06,97.0478,16.82,58.12,,,,,
2015-04-03,96.8164,,,,,,,27.62
2015-04-02,97.5097,17.22,54.95,,,,,
2015-04-01,98.1771,17.34,57.10,,,,,
2015-03-31,98.4117,17.54,55.11,11.60,4.30,3.60,52.83,
2015-03-30,97.9760,16.92,56.29,,,,,
2015-03-27,97.3580,17.39,56.41,,,,,25.70
2015-03-26,97.4193,17.57,59.19,,,,,
2015-03-25,96.8740,17.57,56.48,,,,,
2015-03-24,97.2054,16.59,55.11,,,,,
2015-03-23,97.0081,16.53,55.92,,,,,
2015-03-20,97.8557,16.71,55.32,,,,,23.49
2015-03-19,99.1017,16.97,54.43,,,,,
2015-03-18,97.8016,16.43,55.91,,,,,
2015-03-17,99.6036,17.48,53.51,,,,,
2015-03-16,99.6996,17.40,53.44,,,,,
2015-03-13,100.1485,17.89,54.67,,,,,23.49
2015-03-12,99.2242,17.39,57.08,,,,,
2015-03-11,99.7229,18.53,57.54,,,,,
2015-03-10,98.7554,18.26,56.39,,,,,
2015-03-09,97.6496,17.31,58.53,,,,,
2015-03-06,97.7051,17.51,59.73,,,,,22.79
2015-03-05,96.3528,16.64,60.48,,,,,
2015-03-04,95.9405,16.91,60.55,,,,,
2015-03-03,95.4100,16.78,61.02,,,,,
2015-03-02,95.4700,16.46,59.54,,,,,
2015-02-28,,,,12.50,4.10,3.50,54.93,
2015-02-27,95.2500,16.89,62.58,,,,,23.40
2015-02-26,95.2796,16.85,60.05,,,,,
2015-02-25,94.4000,16.87,61.63,,,,,
2015-02-24,94.4900,16.71,58.66,,,,,
2015-02-23,94.5400,17.54,58.90,,,,,
2015-02-20,94.3069,17.29,60.22,,,,,20.82
2015-02-19,94.3843,18.01,60.21,,,,,
2015-02-18,94.1335,18.66,60.53,,,,,
2015-02-17,94.0935,18.38,62.53,,,,,
2015-02-16,94.3524,,61.40,,,,,
2015-02-13,94.1781,18.13,61.52,,,,,18.30
2015-02-12,94.1922,18.34,57.05,,,,,
2015-02-11,94.8317,19.71,54.66,,,,,
2015-02-10,94.7304,19.73,56.43,,,,,
2015-02-09,94.5716,20.67,58.34,,,,,
2015-02-06,94.6900,19.88,57.80,,,,,16.31
2015-02-05,93.5400,19.27,56.57,,,,,
2015-02-04,94.4200,20.43,54.16,,,,,
2015-02-03,93.6300,19.49,57.91,,,,,
2015-02-02,94.5900,20.91,54.75,,,,,
2015-01-31,,,,10.80,4.10,3.30,47.45,
2015-01-30,94.8737,21.82,52.99,,,,,16.07
2015-01-29,94.7276,20.00,49.13,,,,,
2015-01-28,94.6236,21.44,48.47,,,,,
2015-01-27,94.0169,19.11,49.60,,,,,
2015-01-26,94.9520,18.03,48.16,,,,,
2015-01-23,95.0110,19.00,48.79,,,,,14.29
2015-01-22,94.1813,18.60,48.52,,,,,
2015-01-21,92.7700,20.04,49.03,,,,,
2015-01-20,93.0300,20.87,47.99,,,,,
2015-01-19,92.5600,,48.84,,,,,
2015-01-16,92.6900,21.15,50.17,,,,,13.81
2015-01-15,92.0813,22.11,47.67,,,,,
2015-01-14,92.0981,20.93,48.69,,,,,
2015-01-13,92.2800,21.27,46.59,,,,,
2015-01-12,92.0300,20.48,47.43,,,,,
2015-01-09,91.9444,19.32,50.11,,,,,11.01
2015-01-08,92.2916,18.66,50.96,,,,,
2015-01-07,91.9892,20.08,51.15,,,,,
2015-01-06,91.6100,21.42,51.10,,,,,
2015-01-05,91.4200,20.79,53.11,,,,,
2015-01-02,91.1500,19.46,56.42,,,,,6.75
2014-12-31,90.2700,19.74,57.33,12.20,3.60,3.50,60.55,
2014-12-30,89.9700,18.02,57.90,,,,,
2014-12-29,90.1900,17.27,57.88,,,,,
2014-12-26,90.0300,17.16,59.45,,,,,6.74
2014-12-25,89.8100,,,,,,,
2014-12-24,89.9100,17.26,60.24,,,,,
2014-12-23,90.0800,17.94,61.69,,,,,
2014-12-22,89.7200,17.59,60.11,,,,,
2014-12-19,89.5900,18.47,61.38,,,,,5.04
2014-12-18,89.2100,18.48,59.27,,,,,
2014-12-17,88.2200,20.43,61.18,,,,,
2014-12-16,87.9100,23.09,59.86,,,,,
2014-12-15,88.4800,21.06,61.06,,,,,
2014-12-12,88.3300,21.00,61.85,,,,,1.47
2014-12-11,88.4600,20.72,63.68,,,,,
2014-12-10,88.2100,19.14,64.24,,,,,
2014-12-09,88.7300,16.89,66.84,,,,,
2014-12-08,89.1100,16.78,66.19,,,,,
2014-12-05,89.3500,15.55,69.07,,,,,0.85
2014-12-04,88.6500,15.64,69.64,,,,,
2014-12-03,88.9500,15.55,69.92,,,,,
2014-12-02,88.6400,15.96,70.54,,,,,
2014-12-01,88.0100,16.74,72.54,,,,,
2014-11-30,,,,12.30,3.30,3.60,76.96,
2014-11-28,88.2400,15.93,70.15,,,,,-2.63
2014-11-27,87.9500,,72.58,,,,,
2014-11-26,87.6700,15.32,77.75,,,,,
2014-11-25,87.9100,15.41,78.33,,,,,
2014-11-24,88.1000,15.55,79.68,,,,,
2014-11-21,88.2900,15.79,80.36,,,,,-3.11
2014-11-20,87.6800,16.01,79.33,,,,,
2014-11-19,87.6200,15.97,78.10,,,,,
2014-11-18,87.5800,15.70,78.47,,,,,
2014-11-17,87.9500,15.93,79.31,,,,,
2014-11-14,87.5500,15.96,79.41,,,,,-2.86
2014-11-13,87.7500,15.89,77.92,,,,,
2014-11-12,87.8000,15.74,80.38,,,,,
2014-11-11,87.5900,15.36,81.67,,,,,
2014-11-10,87.8100,15.04,82.34,,,,,
2014-11-07,87.5900,15.83,83.39,,,,,-3.48
2014-11-06,88.0900,16.26,82.86,,,,,
2014-11-05,87.4100,16.57,82.95,,,,,
2014-11-04,87.0500,16.93,82.82,,,,,
2014-11-03,87.3900,16.81,84.78,,,,,
2014-10-31,86.9200,16.51,85.86,12.60,2.70,3.10,86.13,-1.98
2014-10-30,86.1200,16.74,86.24,,,,,
2014-10-29,85.9900,16.89,87.12,,,,,
2014-10-28,85.4100,16.46,86.03,,,,,
2014-10-27,85.5900,17.86,85.83,,,,,
2014-10-24,85.7200,17.92,86.13,,,,,-1.78
2014-10-23,85.8800,18.22,86.83,,,,,
2014-10-22,85.7700,19.06,84.71,,,,,
2014-10-21,85.4000,17.87,86.22,,,,,
2014-10-20,85.0300,19.67,85.40,,,,,
2014-10-17,85.2000,21.25,86.16,,,,,-1.23
2014-10-16,84.9500,22.85,84.47,,,,,
2014-10-15,84.9200,23.82,83.78,,,,,
2014-10-14,85.8100,21.37,85.04,,,,,
2014-10-13,85.2100,22.12,88.89,,,,,
2014-10-10,85.8100,19.93,90.21,,,,,-1.79
2014-10-09,85.5400,18.09,90.05,,,,,
2014-10-08,85.3000,16.28,91.38,,,,,
2014-10-07,85.6600,17.68,92.11,,,,,
2014-10-06,85.6400,16.55,92.79,,,,,
2014-10-03,86.6500,16.04,92.31,,,,,-3.25
2014-10-02,85.6100,17.24,93.42,,,,,
2014-10-01,85.9000,17.62,94.16,,,,,
2014-09-30,85.9100,17.08,94.67,12.90,2.90,3.00,95.89,
2014-09-29,85.6200,16.82,97.20,,,,,
2014-09-26,85.6400,16.02,97.00,,,,,-2.77
2014-09-25,85.2000,16.59,97.00,,,,,
2014-09-24,85.0700,15.22,96.95,,,,,
2014-09-23,84.7000,16.07,96.85,,,,,
2014-09-22,84.7100,15.26,96.97,,,,,
2014-09-19,84.7900,14.38,98.39,,,,,-0.74
2014-09-18,84.2700,14.23,97.70,,,,,
2014-09-17,84.7500,14.62,98.97,,,,,
2014-09-16,84.0800,14.85,99.05,,,,,
2014-09-15,84.2400,15.58,96.65,,,,,
2014-09-12,84.1600,15.04,97.11,,,,,1.37
2014-09-11,84.2400,14.68,98.08,,,,,
2014-09-10,84.2300,14.63,98.04,,,,,
2014-09-09,84.1400,14.84,99.16,,,,,
2014-09-08,84.3100,14.39,100.20,,,,,
2014-09-05,83.7600,14.08,100.82,,,,,-1.08
2014-09-04,83.8400,14.54,101.83,,,,,
2014-09-03,82.8600,14.39,102.77,,,,,
2014-09-02,82.9700,14.46,100.34,,,,,
2014-09-01,82.7800,,102.79,,,,,
2014-08-31,,,,12.80,2.70,3.00,100.05,
2014-08-29,82.7200,14.27,103.19,,,,,-1.05
2014-08-28,82.4900,14.13,102.46,,,,,
2014-08-27,82.4600,13.92,102.72,,,,,
2014-08-26,82.6700,13.71,102.50,,,,,
2014-08-25,82.5800,13.57,102.65,,,,,
2014-08-22,82.3300,13.51,102.29,,,,,-1.33
2014-08-21,82.1600,13.53,102.63,,,,,
2014-08-20,82.2500,13.76,102.28,,,,,
2014-08-19,81.8900,13.79,101.56,,,,,
2014-08-18,81.5800,13.91,101.60,,,,,
2014-08-15,81.4300,14.42,103.53,,,,,0.19
2014-08-14,81.6000,14.43,102.01,,,,,
2014-08-13,81.6100,14.85,104.28,,,,,
2014-08-12,81.5100,15.70,103.02,,,,,
2014-08-11,81.4600,15.76,104.68,,,,,
2014-08-08,81.4000,16.69,105.02,,,,,1.11
2014-08-07,81.5300,17.22,105.44,,,,,
2014-08-06,81.4200,16.93,104.59,,,,,
2014-08-05,81.5400,17.14,104.61,,,,,
2014-08-04,81.3200,15.81,105.41,,,,,
2014-08-01,81.3100,16.78,104.84,,,,,-0.16
2014-07-31,81.4600,16.38,106.02,13.50,2.60,3.00,105.22,
2014-07-30,81.4200,14.26,106.51,,,,,
2014-07-29,81.2100,14.22,107.72,,,,,
2014-07-28,81.0000,13.92,107.57,,,,,
2014-07-25,81.0500,14.00,108.39,,,,,-0.15
2014-07-24,80.8700,13.45,107.07,,,,,
2014-07-23,80.8000,13.38,108.03,,,,,
2014-07-22,80.7800,13.50,107.33,,,,,
2014-07-21,80.5600,13.80,107.68,,,,,
2014-07-18,80.5400,13.36,107.24,,,,,1.08
2014-07-17,80.5100,14.97,107.89,,,,,
2014-07-16,80.5400,12.63,105.85,,,,,
2014-07-15,80.3800,13.16,106.02,,,,,
2014-07-14,80.1700,12.93,106.98,,,,,
2014-07-11,80.1900,13.28,106.66,,,,,1.41
2014-07-10,80.1200,13.65,108.67,,,,,
2014-07-09,80.0900,12.99,108.28,,,,,
2014-07-08,80.1800,13.21,108.94,,,,,
2014-07-07,80.2100,12.87,110.24,,,,,
2014-07-04,80.2800,,110.64,,,,,1.56
2014-07-03,80.2100,12.24,111.00,,,,,
2014-07-02,79.9500,12.49,111.24,,,,,
2014-07-01,79.8200,12.74,112.29,,,,,
2014-06-30,79.7900,13.01,112.36,14.70,2.30,3.00,108.37,
2014-06-27,80.0200,12.82,113.30,,,,,-0.54
2014-06-26,80.2100,13.07,113.21,,,,,
2014-06-25,80.2100,13.11,114.00,,,,,
2014-06-24,80.3200,13.38,114.46,,,,,
2014-06-23,80.2700,12.92,114.12,,,,,
2014-06-20,80.3400,12.87,114.81,,,,,-2.50
2014-06-19,80.3300,12.70,115.06,,,,,
2014-06-18,80.4000,12.62,114.26,,,,,
2014-06-17,80.6100,13.66,113.45,,,,,
2014-06-16,80.4400,13.97,112.94,,,,,
2014-06-13,80.6100,13.79,113.41,,,,,-2.97
2014-06-12,80.5900,14.11,113.02,,,,,
2014-06-11,80.7700,13.29,109.95,,,,,
2014-06-10,80.8100,13.01,109.52,,,,,
2014-06-09,80.6300,13.02,109.99,,,,,
2014-06-06,80.4300,12.83,108.61,,,,,-2.73
2014-06-05,80.3500,13.58,108.79,,,,,
2014-06-04,80.6600,13.77,108.40,,,,,
2014-06-03,80.5400,13.82,108.82,,,,,
2014-06-02,80.6300,13.88,108.83,,,,,
2014-05-31,,,,13.40,2.30,3.30,105.73,
2014-05-30,80.3900,13.75,109.41,,,,,-1.27
2014-05-29,80.4900,13.71,109.97,,,,,
2014-05-28,80.5600,13.77,109.81,,,,,
2014-05-27,80.3700,13.64,110.02,,,,,
2014-05-26,80.2900,,110.32,,,,,
2014-05-23,80.3800,13.62,110.54,,,,,-2.02
2014-05-22,80.2200,13.83,110.36,,,,,
2014-05-21,80.0800,13.87,110.55,,,,,
2014-05-20,80.0500,14.41,109.69,,,,,
2014-05-19,80.0300,14.11,109.37,,,,,
2014-05-16,80.0600,14.33,109.75,,,,,-1.67
2014-05-15,80.0300,14.86,110.44,,,,,
